seed,turn,seat,hp,mp,energy,foe_hp,foe_mp,foe_energy,dist,shrink,my_ac,foe_ac,my_nade,foe_nade,outcome
770020,31,A,100,63,90,100,50,80,4,2,0,3,0,1,0
770020,31,B,100,50,80,100,63,90,4,2,3,0,1,0,0
770020,32,A,100,53,100,100,50,100,4,2,1,3,0,1,0
770020,32,B,100,50,100,100,53,100,4,2,3,1,1,0,0
770020,33,A,100,53,100,100,65,100,3,2,2,4,0,1,0
770020,33,B,100,65,100,100,53,100,3,2,4,2,1,0,0
770020,34,A,100,53,90,100,65,100,3,2,4,0,0,1,0
770020,34,B,100,65,100,100,53,90,3,2,0,4,1,0,0
770020,35,A,100,53,85,100,65,85,3,2,5,2,0,1,0
770020,35,B,100,65,85,100,53,85,3,2,2,5,1,0,0
770020,36,A,100,53,100,100,65,75,3,2,1,3,0,1,0
770020,36,B,100,65,75,100,53,100,3,2,3,1,1,0,0
770020,37,A,100,13,80,100,65,65,3,2,3,4,0,1,0
770020,37,B,100,65,65,100,13,80,3,2,4,3,1,0,0
770020,38,A,100,28,80,100,65,55,3,2,4,0,0,1,0
770020,38,B,100,65,55,100,28,80,3,2,0,4,1,0,0
770020,39,A,100,28,70,100,55,45,3,2,5,2,0,1,0
770020,39,B,100,55,45,100,28,70,3,2,2,5,1,0,0
770020,40,A,100,41,100,100,55,35,2,2,0,4,0,1,0
770020,40,B,100,55,35,100,41,100,2,2,4,0,1,0,0
770020,41,A,100,41,60,100,55,50,2,2,2,0,0,0,0
770020,41,B,100,55,50,100,41,60,2,2,0,2,0,0,0
770020,42,A,100,41,40,100,55,35,4,2,4,2,0,0,0
770020,42,B,100,55,35,100,41,40,4,2,2,4,0,0,0
770020,43,A,100,41,55,100,55,55,3,2,0,2,0,0,0
770020,43,B,100,55,55,100,41,55,3,2,2,0,0,0,0
770020,44,A,100,41,40,100,55,50,3,2,1,3,0,0,0
770020,44,B,100,55,50,100,41,40,3,2,3,1,0,0,0
770020,45,A,100,56,40,100,55,35,4,2,2,4,0,0,0
770020,45,B,100,55,35,100,56,40,4,2,4,2,0,0,0
770020,46,A,100,46,30,100,45,45,3,2,4,5,0,0,0
770020,46,B,100,45,45,100,46,30,3,2,5,4,0,0,0
770020,47,A,100,46,35,100,60,75,1,2,0,0,0,0,0
770020,47,B,100,60,75,100,46,35,1,2,0,0,0,0,0
770020,48,A,100,6,45,100,60,65,3,2,1,2,0,0,0
770020,48,B,100,60,65,100,6,45,3,2,2,1,0,0,0
770020,49,A,85,6,45,100,30,55,2,2,2,4,0,0,0
770020,49,B,100,30,55,85,6,45,2,2,4,2,0,0,0
770020,50,A,85,6,35,100,30,40,3,2,3,0,0,0,0
770020,50,B,100,30,40,85,6,35,3,2,0,3,0,0,0
770020,51,A,100,21,35,100,45,40,3,2,4,1,0,0,0
770020,51,B,100,45,40,100,21,35,3,2,1,4,0,0,0
770020,52,A,77,21,35,100,5,20,1,2,5,3,0,0,0
770020,52,B,100,5,20,77,21,35,1,2,3,5,0,0,0
770020,53,A,77,21,45,85,5,40,1,2,1,3,0,0,0
770020,53,B,85,5,40,77,21,45,1,2,3,1,0,0,0
770020,54,A,77,11,35,85,5,30,1,2,3,4,0,0,0
770020,54,B,85,5,30,77,11,35,1,2,4,3,0,0,0
770020,55,A,77,11,5,85,5,25,1,2,5,5,0,0,0
770020,55,B,85,5,25,77,11,5,1,2,5,5,0,0,0
770020,56,A,92,26,35,85,5,45,2,2,0,0,0,0,0
770020,56,B,85,5,45,92,26,35,2,2,0,0,0,0,0
770020,57,A,92,26,25,85,5,25,2,2,2,2,0,0,0
770020,57,B,85,5,25,92,26,25,2,2,2,2,0,0,0
770020,58,A,92,26,45,100,20,25,2,2,2,3,0,0,0
770020,58,B,100,20,25,92,26,45,2,2,3,2,0,0,0
770020,59,A,92,26,35,100,20,45,3,2,3,3,0,0,0
770020,59,B,100,20,45,92,26,35,3,2,3,3,0,0,0
770020,60,A,92,26,55,100,10,45,3,2,3,5,0,0,0
770020,60,B,100,10,45,92,26,55,3,2,5,3,0,0,0
770020,61,A,100,40,55,100,10,40,2,2,4,1,0,0,0
770020,61,B,100,10,40,100,40,55,2,2,1,4,0,0,0
770020,62,A,100,40,45,100,10,25,2,2,0,3,0,0,0
770020,62,B,100,10,25,100,40,45,2,2,3,0,0,0,0
770020,63,A,100,40,35,100,10,20,2,2,1,4,0,0,0
770020,63,B,100,10,20,100,40,35,2,2,4,1,0,0,0
770020,64,A,100,40,55,100,0,35,3,2,1,0,0,0,0
770020,64,B,100,0,35,100,40,55,3,2,0,1,0,0,0
770020,65,A,100,55,55,100,0,55,3,2,2,0,0,0,0
770020,65,B,100,0,55,100,55,55,3,2,0,2,0,0,0
770020,66,A,100,25,40,100,0,20,4,2,4,2,0,0,0
770020,66,B,100,0,20,100,25,40,4,2,2,4,0,0,0
770020,67,A,100,40,40,100,15,20,4,2,5,3,0,0,0
770020,67,B,100,15,20,100,40,40,4,2,3,5,0,0,0
770020,68,A,100,40,60,100,30,20,5,2,0,4,0,0,0
770020,68,B,100,30,20,100,40,60,5,2,4,0,0,0,0
770020,69,A,100,40,45,100,43,20,4,2,2,5,0,0,0
770020,69,B,100,43,20,100,40,45,4,2,5,2,0,0,0
770020,70,A,100,40,55,100,33,60,4,2,3,0,0,0,0
770020,70,B,100,33,60,100,40,55,4,2,0,3,0,0,0
770020,71,A,100,55,55,100,33,80,4,2,4,0,0,0,0
770020,71,B,100,33,80,100,55,55,4,2,0,4,0,0,0
770020,72,A,100,55,50,100,48,80,3,2,5,1,0,0,0
770020,72,B,100,48,80,100,55,50,3,2,1,5,0,0,0
770020,73,A,100,55,65,100,48,70,3,2,0,3,0,0,0
770020,73,B,100,48,70,100,55,65,3,2,3,0,0,0,0
770020,74,A,100,55,85,100,48,60,4,2,0,4,0,0,0
770020,74,B,100,48,60,100,55,85,4,2,4,0,0,0,0
770020,75,A,100,55,100,100,48,75,3,2,0,0,0,0,0
770020,75,B,100,48,75,100,55,100,3,2,0,0,0,0,0
770020,76,A,100,15,85,100,48,60,3,2,2,2,0,0,0
770020,76,B,100,48,60,100,15,85,3,2,2,2,0,0,0
770020,77,A,100,15,50,100,18,45,2,2,4,4,0,0,0
770020,77,B,100,18,45,100,15,50,2,2,4,4,0,0,0
770020,78,A,100,5,80,100,8,75,2,2,0,0,0,0,0
770020,78,B,100,8,75,100,5,80,2,2,0,0,0,0,0
770020,79,A,100,5,65,100,8,50,2,2,1,2,0,0,0
770020,79,B,100,8,50,100,5,65,2,2,2,1,0,0,0
770020,80,A,100,5,35,100,8,45,2,2,3,3,0,0,0
770020,80,B,100,8,45,100,5,35,2,2,3,3,0,0,0
770021,1,A,100,100,100,100,100,100,5,0,0,0,1,1,1
770021,1,B,100,100,100,100,100,100,5,0,0,0,1,1,-1
770021,2,A,100,100,90,100,60,100,8,0,1,1,1,1,1
770021,2,B,100,60,100,100,100,90,8,0,1,1,1,1,-1
770021,3,A,100,90,80,100,50,100,7,0,3,2,1,1,1
770021,3,B,100,50,100,100,90,80,7,0,2,3,1,1,-1
770021,4,A,100,90,75,100,65,100,6,0,4,3,1,1,1
770021,4,B,100,65,100,100,90,75,6,0,3,4,1,1,-1
770021,5,A,100,90,85,100,65,95,5,0,0,4,1,1,1
770021,5,B,100,65,95,100,90,85,5,0,4,0,1,1,-1
770021,6,A,100,50,95,100,65,100,6,0,1,0,1,1,1
770021,6,B,100,65,100,100,50,95,6,0,0,1,1,1,-1
770021,7,A,100,50,100,100,55,100,6,0,1,1,1,1,1
770021,7,B,100,55,100,100,50,100,6,0,1,1,1,1,-1
770021,8,A,100,50,90,100,70,100,7,0,2,2,1,1,1
770021,8,B,100,70,100,100,50,90,7,0,2,2,1,1,-1
770021,9,A,100,40,100,100,70,95,6,0,3,3,1,1,1
770021,9,B,100,70,95,100,40,100,6,0,3,3,1,1,-1
770021,10,A,100,40,95,100,70,100,7,0,4,3,1,1,1
770021,10,B,100,70,100,100,40,95,7,0,3,4,1,1,-1
770021,11,A,100,53,95,100,70,80,8,1,5,5,1,1,1
770021,11,B,100,70,80,100,53,95,8,1,5,5,1,1,-1
770021,12,A,100,43,100,100,70,100,6,1,1,0,1,1,1
770021,12,B,100,70,100,100,43,100,6,1,0,1,1,1,-1
770021,13,A,100,43,90,100,60,100,5,1,3,1,1,1,1
770021,13,B,100,60,100,100,43,90,5,1,1,3,1,1,-1
770021,14,A,100,43,100,100,60,75,3,1,4,3,1,1,1
770021,14,B,100,60,75,100,43,100,3,1,3,4,1,1,-1
770021,15,A,100,43,100,100,60,40,5,1,0,5,1,1,1
770021,15,B,100,60,40,100,43,100,5,1,5,0,1,1,-1
770021,16,A,100,43,90,100,60,60,6,1,1,5,1,1,1
770021,16,B,100,60,60,100,43,90,6,1,5,1,1,1,-1
770021,17,A,100,43,80,100,60,80,5,1,2,5,1,1,1
770021,17,B,100,60,80,100,43,80,5,1,5,2,1,1,-1
770021,18,A,100,43,100,100,75,100,5,1,2,0,1,1,1
770021,18,B,100,75,100,100,43,100,5,1,0,2,1,1,-1
770021,19,A,100,43,60,100,75,65,3,1,4,2,1,1,1
770021,19,B,100,75,65,100,43,60,3,1,2,4,1,1,-1
770021,20,A,100,43,50,100,65,55,3,1,5,4,1,1,1
770021,20,B,100,65,55,100,43,50,3,1,4,5,1,1,-1
770021,21,A,100,43,70,100,65,70,3,2,0,0,1,1,1
770021,21,B,100,65,70,100,43,70,3,2,0,0,1,1,-1
770021,22,A,100,43,60,100,65,60,3,2,1,1,1,1,1
770021,22,B,100,65,60,100,43,60,3,2,1,1,1,1,-1
770021,23,A,100,43,20,100,25,45,3,2,3,3,1,1,1
770021,23,B,100,25,45,100,43,20,3,2,3,3,1,1,-1
770021,24,A,100,33,30,100,25,0,5,2,4,5,1,1,1
770021,24,B,100,25,0,100,33,30,5,2,5,4,1,1,-1
770021,25,A,100,33,50,100,25,20,5,2,4,5,1,1,1
770021,25,B,100,25,20,100,33,50,5,2,5,4,1,1,-1
770021,26,A,100,33,70,100,25,40,5,2,4,5,1,1,1
770021,26,B,100,25,40,100,33,70,5,2,5,4,1,1,-1
770021,27,A,100,33,75,100,25,60,3,2,0,5,1,1,1
770021,27,B,100,25,60,100,33,75,3,2,5,0,1,1,-1
770021,28,A,100,48,75,100,40,90,3,2,1,0,1,1,1
770021,28,B,100,40,90,100,48,75,3,2,0,1,1,1,-1
770021,29,A,100,48,30,100,0,70,4,2,3,2,1,1,1
770021,29,B,100,0,70,100,48,30,4,2,2,3,1,1,-1
770021,30,A,100,48,20,100,0,60,4,2,4,3,1,1,1
770021,30,B,100,0,60,100,48,20,4,2,3,4,1,1,-1
770021,31,A,100,38,40,100,0,50,2,2,0,4,1,1,1
770021,31,B,100,0,50,100,38,40,2,2,4,0,1,1,-1
770021,32,A,100,38,35,100,0,40,2,2,1,5,1,1,1
770021,32,B,100,0,40,100,38,35,2,2,5,1,1,1,-1
770021,33,A,85,38,45,100,0,35,1,2,2,1,1,1,1
770021,33,B,100,0,35,85,38,45,1,2,1,2,1,1,-1
770021,34,A,85,38,30,100,0,25,1,2,4,2,0,1,1
770021,34,B,100,0,25,85,38,30,1,2,2,4,1,0,-1
770021,35,A,85,28,45,100,0,15,1,2,0,3,0,1,1
770021,35,B,100,0,15,85,28,45,1,2,3,0,1,0,-1
770021,36,A,85,28,0,70,0,25,1,2,2,4,0,0,1
770021,36,B,70,0,25,85,28,0,1,2,4,2,0,0,-1
770021,37,A,70,28,20,70,0,15,1,2,2,5,0,0,1
770021,37,B,70,0,15,70,28,20,1,2,5,2,0,0,-1
770021,38,A,70,18,5,55,0,35,1,2,4,5,0,0,1
770021,38,B,55,0,35,70,18,5,1,2,5,4,0,0,-1
770021,39,A,70,18,25,55,0,55,2,2,4,0,0,0,1
770021,39,B,55,0,55,70,18,25,2,2,0,4,0,0,-1
770021,40,A,70,18,30,40,0,55,1,2,0,2,0,0,1
770021,40,B,40,0,55,70,18,30,1,2,2,0,0,0,-1
770021,41,A,70,18,20,40,0,5,1,2,2,4,0,0,1
770021,41,B,40,0,5,70,18,20,1,2,4,2,0,0,-1
770021,42,A,85,33,20,40,0,25,1,2,3,4,0,0,1
770021,42,B,40,0,25,85,33,20,1,2,4,3,0,0,-1
770021,43,A,85,3,0,25,0,25,2,2,5,5,0,0,1
770021,43,B,25,0,25,85,3,0,2,2,5,5,0,0,-1
770021,44,A,100,18,30,25,0,45,2,2,0,5,0,0,1
770021,44,B,25,0,45,100,18,30,2,2,5,0,0,0,-1
770021,45,A,100,18,20,40,15,75,1,2,1,0,0,0,1
770021,45,B,40,15,75,100,18,20,1,2,0,1,0,0,-1
770021,46,A,85,8,5,25,15,35,2,2,3,2,0,0,1
770021,46,B,25,15,35,85,8,5,2,2,2,3,0,0,-1
770021,47,A,85,8,25,25,15,20,1,2,3,4,0,0,1
770021,47,B,25,15,20,85,8,25,1,2,4,3,0,0,-1
770021,48,A,70,8,10,10,15,10,1,2,5,5,0,0,1
770021,48,B,10,15,10,70,8,10,1,2,5,5,0,0,-1
770021,49,A,70,8,30,10,15,30,1,2,5,5,0,0,1
770021,49,B,10,15,30,70,8,30,1,2,5,5,0,0,-1
770021,50,A,70,8,50,10,5,50,1,2,0,1,0,0,1
770021,50,B,10,5,50,70,8,50,1,2,1,0,0,0,-1
770021,51,A,70,8,70,10,5,10,2,2,0,3,0,0,1
770021,51,B,10,5,10,70,8,70,2,2,3,0,0,0,-1
770022,1,A,100,100,100,100,100,100,5,0,0,0,1,1,1
770022,1,B,100,100,100,100,100,100,5,0,0,0,1,1,-1
770022,2,A,100,100,90,100,90,100,6,0,1,1,1,1,1
770022,2,B,100,90,100,100,100,90,6,0,1,1,1,1,-1
770022,3,A,100,90,100,100,90,100,5,0,2,2,1,1,1
770022,3,B,100,90,100,100,90,100,5,0,2,2,1,1,-1
770022,4,A,100,90,70,100,90,90,6,0,4,3,1,1,1
770022,4,B,100,90,90,100,90,70,6,0,3,4,1,1,-1
770022,5,A,100,80,80,100,90,90,5,0,5,4,1,1,1
770022,5,B,100,90,90,100,80,80,5,0,4,5,1,1,-1
770022,6,A,100,80,100,100,90,100,5,0,5,4,1,1,1
770022,6,B,100,90,100,100,80,100,5,0,4,5,1,1,-1
770022,7,A,100,70,100,100,90,90,4,0,0,5,1,1,1
770022,7,B,100,90,90,100,70,100,4,0,5,0,1,1,-1
770022,8,A,100,83,100,100,80,100,4,0,1,0,1,1,1
770022,8,B,100,80,100,100,83,100,4,0,0,1,1,1,-1
770022,9,A,100,83,70,100,80,100,3,0,3,1,1,1,1
770022,9,B,100,80,100,100,83,70,3,0,1,3,1,1,-1
770022,10,A,100,73,80,100,40,85,6,0,4,3,1,1,1
770022,10,B,100,40,85,100,73,80,6,0,3,4,1,1,-1
770022,11,A,100,73,100,100,55,85,6,1,4,4,1,1,1
770022,11,B,100,55,85,100,73,100,6,1,4,4,1,1,-1
770022,12,A,100,73,100,100,55,100,5,1,5,4,1,1,1
770022,12,B,100,55,100,100,73,100,5,1,4,5,1,1,-1
770022,13,A,100,73,100,100,70,100,3,1,1,5,1,1,1
770022,13,B,100,70,100,100,73,100,3,1,5,1,1,1,-1
770022,14,A,75,43,85,85,30,100,1,1,3,1,1,1,1
770022,14,B,85,30,100,75,43,85,1,1,1,3,1,1,-1
770022,15,A,75,3,95,85,30,60,3,1,4,3,1,1,1
770022,15,B,85,30,60,75,3,95,3,1,3,4,1,1,-1
770022,16,A,75,3,85,100,45,60,4,1,5,4,1,1,1
770022,16,B,100,45,60,75,3,85,4,1,4,5,1,1,-1
770022,17,A,90,18,100,100,45,55,3,1,0,5,1,1,1
770022,17,B,100,45,55,90,18,100,3,1,5,0,1,1,-1
770022,18,A,67,18,100,100,5,65,1,1,1,1,1,1,1
770022,18,B,100,5,65,67,18,100,1,1,1,1,1,1,-1
770022,19,A,67,18,75,100,5,55,2,1,3,2,1,1,1
770022,19,B,100,5,55,67,18,75,2,1,2,3,1,1,-1
770022,20,A,67,18,50,100,5,45,4,1,5,3,0,1,1
770022,20,B,100,5,45,67,18,50,4,1,3,5,1,0,-1
770022,21,A,82,33,80,100,5,35,3,2,0,4,0,1,1
770022,21,B,100,5,35,82,33,80,3,2,4,0,1,0,-1
770022,22,A,97,48,80,100,5,25,4,2,1,5,0,1,1
770022,22,B,100,5,25,97,48,80,4,2,5,1,1,0,-1
770022,23,A,97,48,100,100,20,55,4,2,1,0,0,1,1
770022,23,B,100,20,55,97,48,100,4,2,0,1,1,0,-1
770022,24,A,97,48,95,100,20,75,3,2,2,0,0,1,1
770022,24,B,100,20,75,97,48,95,3,2,0,2,1,0,-1
770022,25,A,97,48,50,100,34,75,2,2,4,1,0,1,1
770022,25,B,100,34,75,97,48,50,2,2,1,4,1,0,-1
770022,26,A,97,8,60,100,4,60,3,2,5,3,0,1,1
770022,26,B,100,4,60,97,8,60,3,2,3,5,1,0,-1
770022,27,A,97,8,80,100,4,50,3,2,0,4,0,1,1
770022,27,B,100,4,50,97,8,80,3,2,4,0,1,0,-1
770022,28,A,100,23,80,100,4,35,4,2,1,5,0,1,1
770022,28,B,100,4,35,100,23,80,4,2,5,1,1,0,-1
770022,29,A,100,23,70,100,19,65,3,2,2,0,0,1,1
770022,29,B,100,19,65,100,23,70,3,2,0,2,1,0,-1
770022,30,A,100,23,70,100,19,45,4,2,2,2,0,0,1
770022,30,B,100,19,45,100,23,70,4,2,2,2,0,0,-1
770022,31,A,100,23,90,100,34,45,4,2,2,3,0,0,1
770022,31,B,100,34,45,100,23,90,4,2,3,2,0,0,-1
770022,32,A,100,23,80,100,4,30,2,2,3,5,0,0,1
770022,32,B,100,4,30,100,23,80,2,2,5,3,0,0,-1
770022,33,A,100,23,45,100,4,40,2,2,5,0,0,0,1
770022,33,B,100,4,40,100,23,45,2,2,0,5,0,0,-1
770022,34,A,100,23,40,100,4,0,3,2,1,2,0,0,1
770022,34,B,100,4,0,100,23,40,3,2,2,1,0,0,-1
770022,35,A,100,23,60,100,19,0,3,2,1,3,0,0,1
770022,35,B,100,19,0,100,23,60,3,2,3,1,0,0,-1
770022,36,A,100,37,60,100,19,10,3,2,2,4,0,0,1
770022,36,B,100,19,10,100,37,60,3,2,4,2,0,0,-1
770022,37,A,100,37,40,100,32,10,4,2,4,5,0,0,1
770022,37,B,100,32,10,100,37,40,4,2,5,4,0,0,-1
770022,38,A,100,37,60,100,32,30,4,2,4,5,0,0,1
770022,38,B,100,32,30,100,37,60,4,2,5,4,0,0,-1
770022,39,A,100,27,70,100,45,60,4,2,5,0,0,0,1
770022,39,B,100,45,60,100,27,70,4,2,0,5,0,0,-1
770022,40,A,100,27,95,100,35,40,4,2,0,2,0,0,1
770022,40,B,100,35,40,100,27,95,4,2,2,0,0,0,-1
770022,41,A,100,42,95,100,35,60,4,2,1,2,0,0,1
770022,41,B,100,35,60,100,42,95,4,2,2,1,0,0,-1
770022,42,A,100,42,70,100,35,35,2,2,3,4,0,0,1
770022,42,B,100,35,35,100,42,70,2,2,4,3,0,0,-1
770022,43,A,100,42,50,85,35,50,1,2,5,0,0,0,1
770022,43,B,85,35,50,100,42,50,1,2,0,5,0,0,-1
770022,44,A,85,2,55,60,35,40,2,2,1,1,0,0,1
770022,44,B,60,35,40,85,2,55,2,2,1,1,0,0,-1
770022,45,A,85,2,35,45,35,40,1,2,3,3,0,0,1
770022,45,B,45,35,40,85,2,35,1,2,3,3,0,0,-1
770022,46,A,85,2,30,45,35,0,1,2,4,5,0,0,1
770022,46,B,45,35,0,85,2,30,1,2,5,4,0,0,-1
770022,47,A,85,2,20,30,35,30,1,2,5,0,0,0,1
770022,47,B,30,35,30,85,2,20,1,2,0,5,0,0,-1
770022,48,A,70,2,40,15,35,20,1,2,0,1,0,0,1
770022,48,B,15,35,20,70,2,40,1,2,1,0,0,0,-1
770023,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0
770023,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0
770023,2,A,100,100,90,100,100,90,5,0,1,1,1,1,0
770023,2,B,100,100,90,100,100,90,5,0,1,1,1,1,0
770023,3,A,100,100,80,100,100,80,7,0,2,2,1,1,0
770023,3,B,100,100,80,100,100,80,7,0,2,2,1,1,0
770023,4,A,100,100,70,100,100,100,6,0,3,2,1,1,0
770023,4,B,100,100,100,100,100,70,6,0,2,3,1,1,0
770023,5,A,100,90,80,100,90,100,6,0,4,3,1,1,0
770023,5,B,100,90,100,100,90,80,6,0,3,4,1,1,0
770023,6,A,100,90,100,100,90,70,6,0,4,5,1,1,0
770023,6,B,100,90,70,100,90,100,6,0,5,4,1,1,0
770023,7,A,100,90,100,100,90,90,6,0,0,5,1,1,0
770023,7,B,100,90,90,100,90,100,6,0,5,0,1,1,0
770023,8,A,100,80,100,100,80,100,5,0,1,1,1,1,0
770023,8,B,100,80,100,100,80,100,5,0,1,1,1,1,0
770023,9,A,100,80,95,100,80,95,7,0,2,2,1,1,0
770023,9,B,100,80,95,100,80,95,7,0,2,2,1,1,0
770023,10,A,100,80,95,100,80,100,6,0,3,2,1,1,0
770023,10,B,100,80,100,100,80,95,6,0,2,3,1,1,0
770023,11,A,100,40,100,100,80,100,7,1,4,3,1,1,0
770023,11,B,100,80,100,100,40,100,7,1,3,4,1,1,0
770023,12,A,100,40,90,100,40,100,4,1,5,4,1,1,0
770023,12,B,100,40,100,100,40,90,4,1,4,5,1,1,0
770023,13,A,100,40,100,100,40,90,4,1,1,5,0,1,0
770023,13,B,100,40,90,100,40,100,4,1,5,1,1,0,0
770023,14,A,100,40,90,100,40,100,4,1,2,0,0,1,0
770023,14,B,100,40,100,100,40,90,4,1,0,2,1,0,0
770023,15,A,100,40,55,100,40,65,2,1,4,2,0,1,0
770023,15,B,100,40,65,100,40,55,2,1,2,4,1,0,0
770023,16,A,100,40,50,77,40,85,1,1,0,2,0,1,0
770023,16,B,77,40,85,100,40,50,1,1,2,0,1,0,0
770023,17,A,100,0,30,77,40,70,5,1,2,4,0,0,0
770023,17,B,77,40,70,100,0,30,5,1,4,2,0,0,0
770023,18,A,100,15,30,92,55,70,5,1,3,5,0,0,0
770023,18,B,92,55,70,100,15,30,5,1,5,3,0,0,0
770023,19,A,100,15,20,92,55,80,5,1,4,1,0,0,0
770023,19,B,92,55,80,100,15,20,5,1,1,4,0,0,0
770023,20,A,100,30,20,92,55,45,3,1,5,3,0,0,0
770023,20,B,92,55,45,100,30,20,3,1,3,5,0,0,0
770023,21,A,100,30,45,92,55,5,4,2,0,5,0,0,0
770023,21,B,92,55,5,100,30,45,4,2,5,0,0,0,0
770023,22,A,100,30,55,92,15,45,6,2,1,0,0,0,0
770023,22,B,92,15,45,100,30,55,6,2,0,1,0,0,0
770023,23,A,100,30,75,100,30,45,6,2,1,1,0,0,0
770023,23,B,100,30,45,100,30,75,6,2,1,1,0,0,0
770023,24,A,100,30,95,100,30,65,6,2,1,1,0,0,0
770023,24,B,100,30,65,100,30,95,6,2,1,1,0,0,0
770023,25,A,100,45,95,100,30,85,6,2,2,1,0,0,0
770023,25,B,100,30,85,100,45,95,6,2,1,2,0,0,0
770023,26,A,100,45,90,100,45,85,5,2,3,2,0,0,0
770023,26,B,100,45,85,100,45,90,5,2,2,3,0,0,0
770023,27,A,100,35,100,100,58,85,5,2,4,3,0,0,0
770023,27,B,100,58,85,100,35,100,5,2,3,4,0,0,0
770023,28,A,100,35,100,100,58,100,5,2,0,3,0,0,0
770023,28,B,100,58,100,100,35,100,5,2,3,0,0,0,0
770023,29,A,100,35,85,100,48,100,6,2,2,4,0,0,0
770023,29,B,100,48,100,100,35,85,6,2,4,2,0,0,0
770023,30,A,100,35,100,100,48,100,4,2,2,0,0,0,0
770023,30,B,100,48,100,100,35,100,4,2,0,2,0,0,0
770023,31,A,100,35,60,100,63,100,2,2,4,1,0,0,0
770023,31,B,100,63,100,100,35,60,2,2,1,4,0,0,0
770023,32,A,100,35,50,100,63,90,3,2,0,2,0,0,0
770023,32,B,100,63,90,100,35,50,3,2,2,0,0,0,0
770023,33,A,100,35,40,100,23,70,3,2,1,4,0,0,0
770023,33,B,100,23,70,100,35,40,3,2,4,1,0,0,0
770023,34,A,100,5,25,100,23,55,2,2,3,0,0,0,0
770023,34,B,100,23,55,100,5,25,2,2,0,3,0,0,0
770023,35,A,100,5,15,100,23,45,4,2,4,1,0,0,0
770023,35,B,100,23,45,100,5,15,4,2,1,4,0,0,0
770023,36,A,100,5,35,100,23,40,3,2,4,2,0,0,0
770023,36,B,100,23,40,100,5,35,3,2,2,4,0,0,0
770023,37,A,100,5,55,100,23,50,3,2,4,3,0,0,0
770023,37,B,100,23,50,100,5,55,3,2,3,4,0,0,0
770023,38,A,100,20,55,100,38,50,3,2,5,4,0,0,0
770023,38,B,100,38,50,100,20,55,3,2,4,5,0,0,0
770023,39,A,100,35,85,100,38,40,2,2,0,5,0,0,0
770023,39,B,100,38,40,100,35,85,2,2,5,0,0,0,0
770023,40,A,100,35,65,100,38,60,1,2,2,5,0,0,0
770023,40,B,100,38,60,100,35,65,1,2,5,2,0,0,0
770023,41,A,85,5,45,70,8,70,2,2,4,1,0,0,0
770023,41,B,70,8,70,85,5,45,2,2,1,4,0,0,0
770023,42,A,85,5,60,70,8,90,1,2,0,1,0,0,0
770023,42,B,70,8,90,85,5,60,1,2,1,0,0,0,0
770023,43,A,70,5,40,55,8,50,2,2,2,3,0,0,0
770023,43,B,55,8,50,70,5,40,2,2,3,2,0,0,0
770023,44,A,70,5,20,55,8,25,3,2,3,5,0,0,0
770023,44,B,55,8,25,70,5,20,3,2,5,3,0,0,0
770023,45,A,85,20,20,55,8,45,2,2,4,0,0,0,0
770023,45,B,55,8,45,85,20,20,2,2,0,4,0,0,0
770023,46,A,85,10,50,62,15,45,2,2,0,1,0,0,0
770023,46,B,62,15,45,85,10,50,2,2,1,0,0,0,0
770023,47,A,85,10,40,77,30,45,3,2,1,2,0,0,0
770023,47,B,77,30,45,85,10,40,3,2,2,1,0,0,0
770023,48,A,85,10,10,92,45,45,3,2,3,3,0,0,0
770023,48,B,92,45,45,85,10,10,3,2,3,3,0,0,0
770023,49,A,60,0,20,92,5,25,4,2,4,5,0,0,0
770023,49,B,92,5,25,60,0,20,4,2,5,4,0,0,0
770023,50,A,60,0,40,100,20,55,4,2,4,0,0,0,0
770023,50,B,100,20,55,60,0,40,4,2,0,4,0,0,0
770023,51,A,72,12,40,100,10,40,3,2,5,2,0,0,0
770023,51,B,100,10,40,72,12,40,3,2,2,5,0,0,0
770023,52,A,72,2,55,100,10,15,2,2,1,4,0,0,0
770023,52,B,100,10,15,72,2,55,2,2,4,1,0,0,0
770023,53,A,72,2,35,100,10,15,3,2,3,5,0,0,0
770023,53,B,100,10,15,72,2,35,3,2,5,3,0,0,0
770023,54,A,72,2,20,100,10,40,3,2,5,0,0,0,0
770023,54,B,100,10,40,72,2,20,3,2,0,5,0,0,0
770023,55,A,87,17,50,100,25,40,3,2,0,1,0,0,0
770023,55,B,100,25,40,87,17,50,3,2,1,0,0,0,0
770023,56,A,100,30,50,100,25,20,4,2,1,3,0,0,0
770023,56,B,100,25,20,100,30,50,4,2,3,1,0,0,0
770023,57,A,100,30,35,100,38,20,3,2,3,4,0,0,0
770023,57,B,100,38,20,100,30,35,3,2,4,3,0,0,0
770023,58,A,100,30,25,100,38,30,3,2,4,0,0,0,0
770023,58,B,100,38,30,100,30,25,3,2,0,4,0,0,0
770023,59,A,100,20,35,100,51,30,3,2,5,1,0,0,0
770023,59,B,100,51,30,100,20,35,3,2,1,5,0,0,0
770023,60,A,100,20,35,100,41,40,5,2,1,2,0,0,0
770023,60,B,100,41,40,100,20,35,5,2,2,1,0,0,0
770023,61,A,100,35,35,100,41,20,3,2,2,4,0,0,0
