1910002,26,A,100,50,95,100,45,85,4,2,1,5,1,1,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,26,B,100,45,85,100,50,95,4,2,5,1,1,1,0,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,27,A,100,50,100,100,45,90,4,2,1,1,1,1,0,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,27,B,100,45,90,100,50,100,4,2,1,1,1,1,0,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,28,A,100,50,95,100,45,45,3,2,2,3,1,1,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,28,B,100,45,45,100,50,95,3,2,3,2,1,1,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,29,A,100,50,90,100,45,65,2,2,3,3,1,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,29,B,100,45,65,100,50,90,2,2,3,3,1,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,30,A,100,40,100,100,45,55,3,2,4,4,1,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,30,B,100,45,55,100,40,100,3,2,4,4,1,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,31,A,100,40,100,100,45,45,2,2,0,5,1,1,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,31,B,100,45,45,100,40,100,2,2,5,0,1,1,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,32,A,75,0,100,74,5,55,2,2,2,0,0,1,0,0,4,6,0,0,0,0,0,0,0,3,0,3,0,1,0
1910002,32,B,74,5,55,75,0,100,2,2,0,2,1,0,0,0,6,4,0,0,0,0,0,0,0,3,0,3,1,0,0
1910002,33,A,74,0,65,74,5,35,3,2,3,2,0,0,0,0,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0
1910002,33,B,74,5,35,74,0,65,3,2,2,3,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0
1910002,34,A,74,0,55,74,5,30,3,2,4,3,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,34,B,74,5,30,74,0,55,3,2,3,4,0,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,35,A,89,15,55,89,20,30,3,2,5,4,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,35,B,89,20,30,89,15,55,3,2,4,5,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,36,A,100,30,85,100,35,30,3,2,0,5,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,36,B,100,35,30,100,30,85,3,2,5,0,0,0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,37,A,100,45,85,100,50,60,3,2,1,0,0,0,0,0,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,37,B,100,50,60,100,45,85,3,2,0,1,0,0,0,0,6,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,38,A,100,45,70,100,50,65,4,2,2,1,0,0,0,0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,38,B,100,50,65,100,45,70,4,2,1,2,0,0,0,0,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,39,A,100,45,90,100,40,65,4,2,2,3,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,39,B,100,40,65,100,45,90,4,2,3,2,0,0,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,40,A,100,45,80,100,40,65,2,2,3,4,0,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,40,B,100,40,65,100,45,80,2,2,4,3,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,41,A,85,45,45,100,10,75,2,2,5,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0
1910002,41,B,100,10,75,85,45,45,2,2,0,5,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1910002,42,A,85,15,55,85,10,50,2,2,1,2,0,0,1,1,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0
1910002,42,B,85,10,50,85,15,55,2,2,2,1,0,0,1,1,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0
1910002,43,A,85,15,50,85,0,50,3,2,2,4,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,43,B,85,0,50,85,15,50,3,2,4,2,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,44,A,100,30,50,100,15,50,3,2,3,5,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,44,B,100,15,50,100,30,50,3,2,5,3,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,45,A,100,45,50,100,15,75,2,2,4,0,0,0,0,1,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0
